Fiber_index,ROI1_index,ROI2_index,ROI_Pair_index,ROI_Pair_Fiber,ROI1_Name,ROI2_Name,Net1_Name,Net2_Name,ROIName_Pair,Network_Pair,Orig_index,LowICC,FiberLen,Curvature
3946,195,211,195_211,195_211_4,R_POS2,R_POS1,Frontoparietal,Default,R_POS2-R_POS1,Default-Frontoparietal,187_203_4,FALSE,34.81628799,0.125600658
3947,195,211,195_211,195_211_5,R_POS2,R_POS1,Frontoparietal,Default,R_POS2-R_POS1,Default-Frontoparietal,187_203_5,FALSE,14.44186401,0.26546909
3948,195,322,195_322,195_322_1,R_POS2,R_DVT,Frontoparietal,Visual1,R_POS2-R_DVT,Frontoparietal-Visual1,187_310_1,FALSE,17.00214005,0.329656573
3949,195,322,195_322,195_322_2,R_POS2,R_DVT,Frontoparietal,Visual1,R_POS2-R_DVT,Frontoparietal-Visual1,187_310_2,FALSE,12.37027359,0.317169443
3950,195,361,195_361,195_361_1,R_POS2,Thalamus_L,Frontoparietal,Sub,R_POS2-Thalamus_L,Frontoparietal-Sub,187_347_1,FALSE,109.1325073,0.066604956
3951,196,198,196_198,196_198_1,R_V7,R_FFC,Visual2,Visual2,R_V7-R_FFC,Visual2-Visual2,188_190_2,FALSE,63.02518463,0.076085446
3952,196,198,196_198,196_198_2,R_V7,R_FFC,Visual2,Visual2,R_V7-R_FFC,Visual2-Visual2,188_190_1,FALSE,49.95930099,0.088180353
3953,196,198,196_198,196_198_3,R_V7,R_FFC,Visual2,Visual2,R_V7-R_FFC,Visual2-Visual2,188_190_3,FALSE,56.55373383,0.092788917
3954,196,199,196_199,196_199_1,R_V7,R_V3B,Visual2,Visual2,R_V7-R_V3B,Visual2-Visual2,188_191_1,FALSE,11.11383247,0.36544817
3955,196,187,196_187,196_187_1,R_V7,R_V8,Visual2,Visual2,R_V7-R_V8,Visual2-Visual2,188_194_1,FALSE,48.46432495,0.074531774
3956,196,187,196_187,196_187_2,R_V7,R_V8,Visual2,Visual2,R_V7-R_V8,Visual2-Visual2,188_194_2,FALSE,48.82987595,0.109726258
3957,196,305,196_305,196_305_1,R_V7,R_A5,Visual2,Language,R_V7-R_A5,Language-Visual2,188_294_1,FALSE,86.04013062,0.070937474
3958,196,305,196_305,196_305_2,R_V7,R_A5,Visual2,Language,R_V7-R_A5,Language-Visual2,188_294_2,FALSE,77.88230133,0.080167895
3959,196,323,196_323,196_323_1,R_V7,R_PGp,Visual2,Dorsal-Attention,R_V7-R_PGp,Dorsal-Attention-Visual2,188_311_1,FALSE,31.92244911,0.128580975
3960,196,323,196_323,196_323_2,R_V7,R_PGp,Visual2,Dorsal-Attention,R_V7-R_PGp,Dorsal-Attention-Visual2,188_311_2,FALSE,27.70321274,0.182561811
3961,196,323,196_323,196_323_3,R_V7,R_PGp,Visual2,Dorsal-Attention,R_V7-R_PGp,Dorsal-Attention-Visual2,188_311_3,FALSE,30.30449867,0.139609584
3962,196,326,196_326,196_326_1,R_V7,R_IP0,Visual2,Dorsal-Attention,R_V7-R_IP0,Dorsal-Attention-Visual2,188_314_1,FALSE,24.55491066,0.223033939
3963,196,326,196_326,196_326_2,R_V7,R_IP0,Visual2,Dorsal-Attention,R_V7-R_IP0,Dorsal-Attention-Visual2,188_314_2,FALSE,24.4977417,0.227005932
3964,196,338,196_338,196_338_1,R_V7,R_V3CD,Visual2,Visual2,R_V7-R_V3CD,Visual2-Visual2,188_325_1,FALSE,26.42282486,0.212510136
3965,196,338,196_338,196_338_2,R_V7,R_V3CD,Visual2,Visual2,R_V7-R_V3CD,Visual2-Visual2,188_325_2,FALSE,25.57168961,0.186382113
3966,196,338,196_338,196_338_3,R_V7,R_V3CD,Visual2,Visual2,R_V7-R_V3CD,Visual2-Visual2,188_325_3,FALSE,29.39524078,0.152394535
3967,196,338,196_338,196_338_4,R_V7,R_V3CD,Visual2,Visual2,R_V7-R_V3CD,Visual2-Visual2,188_325_4,FALSE,20.6930275,0.234295647
3968,196,339,196_339,196_339_1,R_V7,R_LO3,Visual2,Visual2,R_V7-R_LO3,Visual2-Visual2,188_326_1,FALSE,32.01451111,0.134497169
3969,196,304,196_304,196_304_1,R_V7,R_PBelt,Visual2,Auditory,R_V7-R_PBelt,Auditory-Visual2,188_341_1,FALSE,84.29541779,0.069359204
3970,196,368,196_368,196_368_1,R_V7,Thalamus_R,Visual2,Sub,R_V7-Thalamus_R,Sub-Visual2,188_354_1,FALSE,58.5580368,0.072778195
3971,196,370,196_370,196_370_1,R_V7,putamen_R,Visual2,Sub,R_V7-putamen_R,Sub-Visual2,188_356_1,FALSE,68.47577667,0.056973795
3972,196,371,196_371,196_371_1,R_V7,Pallium_R,Visual2,Sub,R_V7-Pallium_R,Sub-Visual2,188_357_1,FALSE,74.04936218,0.051055301
3973,197,230,197_230,197_230_1,R_IPS1,R_MIP,Visual2,Dorsal-Attention,R_IPS1-R_MIP,Dorsal-Attention-Visual2,189_222_1,FALSE,13.42224789,0.320817332
3974,197,230,197_230,197_230_2,R_IPS1,R_MIP,Visual2,Dorsal-Attention,R_IPS1-R_MIP,Dorsal-Attention-Visual2,189_222_2,FALSE,19.48996162,0.271704049
3975,197,230,197_230,197_230_3,R_IPS1,R_MIP,Visual2,Dorsal-Attention,R_IPS1-R_MIP,Dorsal-Attention-Visual2,189_222_3,FALSE,18.95141602,0.359187659
3976,197,305,197_305,197_305_1,R_IPS1,R_A5,Visual2,Language,R_IPS1-R_A5,Language-Visual2,189_294_1,FALSE,77.64376068,0.074980338
3977,197,323,197_323,197_323_1,R_IPS1,R_PGp,Visual2,Dorsal-Attention,R_IPS1-R_PGp,Dorsal-Attention-Visual2,189_311_1,FALSE,38.15367126,0.122737611
3978,197,323,197_323,197_323_2,R_IPS1,R_PGp,Visual2,Dorsal-Attention,R_IPS1-R_PGp,Dorsal-Attention-Visual2,189_311_2,FALSE,23.91098213,0.271618436
3979,197,323,197_323,197_323_3,R_IPS1,R_PGp,Visual2,Dorsal-Attention,R_IPS1-R_PGp,Dorsal-Attention-Visual2,189_311_3,FALSE,35.29864883,0.134630155
3980,197,323,197_323,197_323_4,R_IPS1,R_PGp,Visual2,Dorsal-Attention,R_IPS1-R_PGp,Dorsal-Attention-Visual2,189_311_4,FALSE,28.10183525,0.172378745
3981,197,323,197_323,197_323_5,R_IPS1,R_PGp,Visual2,Dorsal-Attention,R_IPS1-R_PGp,Dorsal-Attention-Visual2,189_311_5,FALSE,38.71418381,0.112658285
3982,197,325,197_325,197_325_1,R_IPS1,R_IP1,Visual2,Frontoparietal,R_IPS1-R_IP1,Frontoparietal-Visual2,189_313_2,FALSE,25.04967499,0.239055038
3983,197,325,197_325,197_325_2,R_IPS1,R_IP1,Visual2,Frontoparietal,R_IPS1-R_IP1,Frontoparietal-Visual2,189_313_1,FALSE,20.72473335,0.363683087
3984,197,326,197_326,197_326_1,R_IPS1,R_IP0,Visual2,Dorsal-Attention,R_IPS1-R_IP0,Dorsal-Attention-Visual2,189_314_1,FALSE,19.50954247,0.291775723
3985,197,326,197_326,197_326_2,R_IPS1,R_IP0,Visual2,Dorsal-Attention,R_IPS1-R_IP0,Dorsal-Attention-Visual2,189_314_2,FALSE,33.73183823,0.170123789
3986,197,326,197_326,197_326_3,R_IPS1,R_IP0,Visual2,Dorsal-Attention,R_IPS1-R_IP0,Dorsal-Attention-Visual2,189_314_3,FALSE,15.27379513,0.371024424
3987,197,326,197_326,197_326_4,R_IPS1,R_IP0,Visual2,Dorsal-Attention,R_IPS1-R_IP0,Dorsal-Attention-Visual2,189_314_4,FALSE,22.82965088,0.250326639
3988,197,326,197_326,197_326_5,R_IPS1,R_IP0,Visual2,Dorsal-Attention,R_IPS1-R_IP0,Dorsal-Attention-Visual2,189_314_5,FALSE,18.87963676,0.360516878
3989,197,326,197_326,197_326_6,R_IPS1,R_IP0,Visual2,Dorsal-Attention,R_IPS1-R_IP0,Dorsal-Attention-Visual2,189_314_7,FALSE,16.41827583,0.414298203
3990,197,326,197_326,197_326_7,R_IPS1,R_IP0,Visual2,Dorsal-Attention,R_IPS1-R_IP0,Dorsal-Attention-Visual2,189_314_8,FALSE,18.05354691,0.378647272
3991,197,326,197_326,197_326_8,R_IPS1,R_IP0,Visual2,Dorsal-Attention,R_IPS1-R_IP0,Dorsal-Attention-Visual2,189_314_6,FALSE,30.037817,0.188851335
3992,197,304,197_304,197_304_1,R_IPS1,R_PBelt,Visual2,Auditory,R_IPS1-R_PBelt,Auditory-Visual2,189_341_1,FALSE,82.37373352,0.072315906
3993,198,199,198_199,198_199_1,R_FFC,R_V3B,Visual2,Visual2,R_FFC-R_V3B,Visual2-Visual2,190_191_1,FALSE,57.45218658,0.084732356
3994,198,199,198_199,198_199_2,R_FFC,R_V3B,Visual2,Visual2,R_FFC-R_V3B,Visual2-Visual2,190_191_2,FALSE,43.68444443,0.104225223
3995,198,201,198_201,198_201_1,R_FFC,R_LO2,Visual2,Visual2,R_FFC-R_LO2,Visual2-Visual2,190_193_1,FALSE,22.28071213,0.130461114
3996,198,201,198_201,198_201_2,R_FFC,R_LO2,Visual2,Visual2,R_FFC-R_LO2,Visual2-Visual2,190_193_2,FALSE,21.24407959,0.16224752
3997,198,201,198_201,198_201_3,R_FFC,R_LO2,Visual2,Visual2,R_FFC-R_LO2,Visual2-Visual2,190_193_3,FALSE,42.65205002,0.087762079
3998,198,201,198_201,198_201_4,R_FFC,R_LO2,Visual2,Visual2,R_FFC-R_LO2,Visual2-Visual2,190_193_4,FALSE,30.03431511,0.109048547
3999,198,187,198_187,198_187_1,R_FFC,R_V8,Visual2,Visual2,R_FFC-R_V8,Visual2-Visual2,190_194_1,FALSE,33.30537033,0.117371819
4000,198,187,198_187,198_187_2,R_FFC,R_V8,Visual2,Visual2,R_FFC-R_V8,Visual2-Visual2,190_194_2,FALSE,21.13925743,0.165859008
4001,198,187,198_187,198_187_3,R_FFC,R_V8,Visual2,Visual2,R_FFC-R_V8,Visual2-Visual2,190_194_5,FALSE,14.94677544,0.246521103
4002,198,187,198_187,198_187_4,R_FFC,R_V8,Visual2,Visual2,R_FFC-R_V8,Visual2-Visual2,190_194_4,FALSE,12.46613407,0.267465816
4003,198,187,198_187,198_187_5,R_FFC,R_V8,Visual2,Visual2,R_FFC-R_V8,Visual2-Visual2,190_194_3,FALSE,19.69994545,0.183079466
4004,198,187,198_187,198_187_6,R_FFC,R_V8,Visual2,Visual2,R_FFC-R_V8,Visual2-Visual2,190_194_7,FALSE,24.45455933,0.139566468
4005,198,187,198_187,198_187_7,R_FFC,R_V8,Visual2,Visual2,R_FFC-R_V8,Visual2-Visual2,190_194_6,FALSE,46.39440155,0.067109398
4006,198,187,198_187,198_187_8,R_FFC,R_V8,Visual2,Visual2,R_FFC-R_V8,Visual2-Visual2,190_194_9,FALSE,10.64404202,0.329064405
4007,198,187,198_187,198_187_9,R_FFC,R_V8,Visual2,Visual2,R_FFC-R_V8,Visual2-Visual2,190_194_8,FALSE,16.16023064,0.213594641
4008,198,187,198_187,198_187_10,R_FFC,R_V8,Visual2,Visual2,R_FFC-R_V8,Visual2-Visual2,190_194_10,FALSE,16.63277817,0.213312642
4009,198,187,198_187,198_187_11,R_FFC,R_V8,Visual2,Visual2,R_FFC-R_V8,Visual2-Visual2,190_194_13,FALSE,13.0270977,0.278233607
4010,198,187,198_187,198_187_12,R_FFC,R_V8,Visual2,Visual2,R_FFC-R_V8,Visual2-Visual2,190_194_12,FALSE,26.91003799,0.13262707
4011,198,187,198_187,198_187_13,R_FFC,R_V8,Visual2,Visual2,R_FFC-R_V8,Visual2-Visual2,190_194_11,FALSE,18.4523735,0.221876759
4012,198,187,198_187,198_187_14,R_FFC,R_V8,Visual2,Visual2,R_FFC-R_V8,Visual2-Visual2,190_194_17,FALSE,15.46667004,0.213920744
4013,198,187,198_187,198_187_15,R_FFC,R_V8,Visual2,Visual2,R_FFC-R_V8,Visual2-Visual2,190_194_16,FALSE,39.25350952,0.099068266
4014,198,187,198_187,198_187_16,R_FFC,R_V8,Visual2,Visual2,R_FFC-R_V8,Visual2-Visual2,190_194_14,FALSE,27.6161232,0.12562884
4015,198,187,198_187,198_187_17,R_FFC,R_V8,Visual2,Visual2,R_FFC-R_V8,Visual2-Visual2,190_194_18,FALSE,25.21222115,0.125998564
4016,198,187,198_187,198_187_18,R_FFC,R_V8,Visual2,Visual2,R_FFC-R_V8,Visual2-Visual2,190_194_15,FALSE,16.20172119,0.167572274
4017,198,203,198_203,198_203_1,R_FFC,R_MT,Visual2,Visual2,R_FFC-R_MT,Visual2-Visual2,190_195_1,FALSE,36.00334167,0.103175127
4018,198,203,198_203,198_203_2,R_FFC,R_MT,Visual2,Visual2,R_FFC-R_MT,Visual2-Visual2,190_195_2,FALSE,46.83653641,0.102254467
4019,198,203,198_203,198_203_3,R_FFC,R_MT,Visual2,Visual2,R_FFC-R_MT,Visual2-Visual2,190_195_3,FALSE,43.46687698,0.1019057
4020,198,307,198_307,198_307_1,R_FFC,R_PHA3,Visual2,Dorsal-Attention,R_FFC-R_PHA3,Dorsal-Attention-Visual2,190_296_2,FALSE,19.9983139,0.176809143
4021,198,307,198_307,198_307_2,R_FFC,R_PHA3,Visual2,Dorsal-Attention,R_FFC-R_PHA3,Dorsal-Attention-Visual2,190_296_1,TRUE,10.78226376,0.368338546
4022,198,315,198_315,198_315_1,R_FFC,R_TF,Visual2,Ventral-Multimodal,R_FFC-R_TF,Ventral-Multimodal-Visual2,190_303_2,FALSE,14.19023037,0.270574076
4023,198,315,198_315,198_315_2,R_FFC,R_TF,Visual2,Ventral-Multimodal,R_FFC-R_TF,Ventral-Multimodal-Visual2,190_303_1,FALSE,38.8681488,0.093525777
4024,198,315,198_315,198_315_3,R_FFC,R_TF,Visual2,Ventral-Multimodal,R_FFC-R_TF,Ventral-Multimodal-Visual2,190_303_3,FALSE,13.58331108,0.246097607
4025,198,315,198_315,198_315_4,R_FFC,R_TF,Visual2,Ventral-Multimodal,R_FFC-R_TF,Ventral-Multimodal-Visual2,190_303_4,FALSE,20.31123924,0.166694594
4026,198,315,198_315,198_315_5,R_FFC,R_TF,Visual2,Ventral-Multimodal,R_FFC-R_TF,Ventral-Multimodal-Visual2,190_303_5,FALSE,50.45386124,0.073088708
4027,198,315,198_315,198_315_6,R_FFC,R_TF,Visual2,Ventral-Multimodal,R_FFC-R_TF,Ventral-Multimodal-Visual2,190_303_6,FALSE,34.22686768,0.095945152
4028,198,315,198_315,198_315_7,R_FFC,R_TF,Visual2,Ventral-Multimodal,R_FFC-R_TF,Ventral-Multimodal-Visual2,190_303_7,FALSE,26.34589577,0.136087085
4029,198,315,198_315,198_315_8,R_FFC,R_TF,Visual2,Ventral-Multimodal,R_FFC-R_TF,Ventral-Multimodal-Visual2,190_303_8,FALSE,16.14152527,0.235497421
4030,198,315,198_315,198_315_9,R_FFC,R_TF,Visual2,Ventral-Multimodal,R_FFC-R_TF,Ventral-Multimodal-Visual2,190_303_9,FALSE,26.47296524,0.136816524
4031,198,316,198_316,198_316_1,R_FFC,R_TE2p,Visual2,Dorsal-Attention,R_FFC-R_TE2p,Dorsal-Attention-Visual2,190_304_1,FALSE,19.61483955,0.175605202
4032,198,316,198_316,198_316_2,R_FFC,R_TE2p,Visual2,Dorsal-Attention,R_FFC-R_TE2p,Dorsal-Attention-Visual2,190_304_2,FALSE,24.16352081,0.131912611
4033,198,316,198_316,198_316_3,R_FFC,R_TE2p,Visual2,Dorsal-Attention,R_FFC-R_TE2p,Dorsal-Attention-Visual2,190_304_5,FALSE,16.01472092,0.211943598
4034,198,316,198_316,198_316_4,R_FFC,R_TE2p,Visual2,Dorsal-Attention,R_FFC-R_TE2p,Dorsal-Attention-Visual2,190_304_4,FALSE,13.5233717,0.28034925
4035,198,316,198_316,198_316_5,R_FFC,R_TE2p,Visual2,Dorsal-Attention,R_FFC-R_TE2p,Dorsal-Attention-Visual2,190_304_3,FALSE,14.52147961,0.289447994
4036,198,316,198_316,198_316_6,R_FFC,R_TE2p,Visual2,Dorsal-Attention,R_FFC-R_TE2p,Dorsal-Attention-Visual2,190_304_6,FALSE,14.38278198,0.291015561
4037,198,318,198_318,198_318_1,R_FFC,R_PH,Visual2,Visual2,R_FFC-R_PH,Visual2-Visual2,190_306_1,FALSE,37.03022766,0.103376789
4038,198,318,198_318,198_318_2,R_FFC,R_PH,Visual2,Visual2,R_FFC-R_PH,Visual2-Visual2,190_306_2,FALSE,21.10295296,0.164694647
4039,198,318,198_318,198_318_3,R_FFC,R_PH,Visual2,Visual2,R_FFC-R_PH,Visual2-Visual2,190_306_4,FALSE,27.41671371,0.133764346
4040,198,318,198_318,198_318_4,R_FFC,R_PH,Visual2,Visual2,R_FFC-R_PH,Visual2-Visual2,190_306_3,FALSE,25.93463135,0.186511386
4041,198,318,198_318,198_318_5,R_FFC,R_PH,Visual2,Visual2,R_FFC-R_PH,Visual2-Visual2,190_306_5,FALSE,19.26717377,0.212494734
4042,198,318,198_318,198_318_6,R_FFC,R_PH,Visual2,Visual2,R_FFC-R_PH,Visual2-Visual2,190_306_9,FALSE,9.826541901,0.413008225
4043,198,318,198_318,198_318_7,R_FFC,R_PH,Visual2,Visual2,R_FFC-R_PH,Visual2-Visual2,190_306_10,FALSE,31.37936783,0.133585572
4044,198,318,198_318,198_318_8,R_FFC,R_PH,Visual2,Visual2,R_FFC-R_PH,Visual2-Visual2,190_306_8,FALSE,9.182627678,0.393020527
4045,198,318,198_318,198_318_9,R_FFC,R_PH,Visual2,Visual2,R_FFC-R_PH,Visual2-Visual2,190_306_7,FALSE,35.71024704,0.097872056
4046,198,318,198_318,198_318_10,R_FFC,R_PH,Visual2,Visual2,R_FFC-R_PH,Visual2-Visual2,190_306_6,FALSE,28.75026894,0.120341982
4047,198,318,198_318,198_318_11,R_FFC,R_PH,Visual2,Visual2,R_FFC-R_PH,Visual2-Visual2,190_306_11,FALSE,20.43674088,0.178981159
4048,198,318,198_318,198_318_12,R_FFC,R_PH,Visual2,Visual2,R_FFC-R_PH,Visual2-Visual2,190_306_12,FALSE,29.11768341,0.111900248
4049,198,318,198_318,198_318_13,R_FFC,R_PH,Visual2,Visual2,R_FFC-R_PH,Visual2-Visual2,190_306_13,FALSE,13.38401508,0.260406269
4050,198,318,198_318,198_318_14,R_FFC,R_PH,Visual2,Visual2,R_FFC-R_PH,Visual2-Visual2,190_306_17,FALSE,12.92246342,0.309164744
4051,198,318,198_318,198_318_15,R_FFC,R_PH,Visual2,Visual2,R_FFC-R_PH,Visual2-Visual2,190_306_15,FALSE,15.70331001,0.240333025
4052,198,318,198_318,198_318_16,R_FFC,R_PH,Visual2,Visual2,R_FFC-R_PH,Visual2-Visual2,190_306_14,FALSE,23.45244408,0.148637052
4053,198,318,198_318,198_318_17,R_FFC,R_PH,Visual2,Visual2,R_FFC-R_PH,Visual2-Visual2,190_306_16,FALSE,21.68561172,0.190781506
4054,198,323,198_323,198_323_1,R_FFC,R_PGp,Visual2,Dorsal-Attention,R_FFC-R_PGp,Dorsal-Attention-Visual2,190_311_1,FALSE,40.40620422,0.070305702
4055,198,323,198_323,198_323_2,R_FFC,R_PGp,Visual2,Dorsal-Attention,R_FFC-R_PGp,Dorsal-Attention-Visual2,190_311_2,FALSE,52.01562119,0.074158276
4056,198,323,198_323,198_323_3,R_FFC,R_PGp,Visual2,Dorsal-Attention,R_FFC-R_PGp,Dorsal-Attention-Visual2,190_311_3,FALSE,42.48941422,0.078115393
4057,198,323,198_323,198_323_4,R_FFC,R_PGp,Visual2,Dorsal-Attention,R_FFC-R_PGp,Dorsal-Attention-Visual2,190_311_4,FALSE,48.46599579,0.084865918
4058,198,323,198_323,198_323_5,R_FFC,R_PGp,Visual2,Dorsal-Attention,R_FFC-R_PGp,Dorsal-Attention-Visual2,190_311_5,FALSE,47.52360153,0.051873684
4059,198,323,198_323,198_323_6,R_FFC,R_PGp,Visual2,Dorsal-Attention,R_FFC-R_PGp,Dorsal-Attention-Visual2,190_311_6,FALSE,55.92317581,0.067654211
4060,198,323,198_323,198_323_7,R_FFC,R_PGp,Visual2,Dorsal-Attention,R_FFC-R_PGp,Dorsal-Attention-Visual2,190_311_7,FALSE,57.78445816,0.047584315
4061,198,323,198_323,198_323_8,R_FFC,R_PGp,Visual2,Dorsal-Attention,R_FFC-R_PGp,Dorsal-Attention-Visual2,190_311_8,FALSE,59.08288574,0.058508837
4062,198,323,198_323,198_323_9,R_FFC,R_PGp,Visual2,Dorsal-Attention,R_FFC-R_PGp,Dorsal-Attention-Visual2,190_311_9,FALSE,56.60884476,0.06215282
4063,198,336,198_336,198_336_1,R_FFC,R_V4t,Visual2,Visual2,R_FFC-R_V4t,Visual2-Visual2,190_323_2,FALSE,26.56379318,0.122842603
4064,198,336,198_336,198_336_2,R_FFC,R_V4t,Visual2,Visual2,R_FFC-R_V4t,Visual2-Visual2,190_323_1,FALSE,34.43963242,0.110111354
4065,198,336,198_336,198_336_3,R_FFC,R_V4t,Visual2,Visual2,R_FFC-R_V4t,Visual2-Visual2,190_323_3,FALSE,23.66207695,0.143168985
4066,198,336,198_336,198_336_4,R_FFC,R_V4t,Visual2,Visual2,R_FFC-R_V4t,Visual2-Visual2,190_323_4,FALSE,38.25756073,0.112777383
4067,198,337,198_337,198_337_1,R_FFC,R_FST,Visual2,Visual2,R_FFC-R_FST,Visual2-Visual2,190_324_1,FALSE,17.75528145,0.205104402
4068,198,337,198_337,198_337_2,R_FFC,R_FST,Visual2,Visual2,R_FFC-R_FST,Visual2-Visual2,190_324_2,FALSE,29.99329948,0.126936166
4069,198,337,198_337,198_337_3,R_FFC,R_FST,Visual2,Visual2,R_FFC-R_FST,Visual2-Visual2,190_324_3,FALSE,35.35199356,0.113307659
4070,198,338,198_338,198_338_1,R_FFC,R_V3CD,Visual2,Visual2,R_FFC-R_V3CD,Visual2-Visual2,190_325_1,FALSE,40.03475189,0.08075651
4071,198,338,198_338,198_338_2,R_FFC,R_V3CD,Visual2,Visual2,R_FFC-R_V3CD,Visual2-Visual2,190_325_2,FALSE,33.22466278,0.098137616
4072,198,338,198_338,198_338_3,R_FFC,R_V3CD,Visual2,Visual2,R_FFC-R_V3CD,Visual2-Visual2,190_325_3,FALSE,41.38910294,0.097543859
4073,198,338,198_338,198_338_4,R_FFC,R_V3CD,Visual2,Visual2,R_FFC-R_V3CD,Visual2-Visual2,190_325_4,FALSE,51.96333694,0.073347188
4074,198,338,198_338,198_338_5,R_FFC,R_V3CD,Visual2,Visual2,R_FFC-R_V3CD,Visual2-Visual2,190_325_5,FALSE,53.25842667,0.07687557
4075,198,339,198_339,198_339_1,R_FFC,R_LO3,Visual2,Visual2,R_FFC-R_LO3,Visual2-Visual2,190_326_1,FALSE,40.85992813,0.096167368
4076,198,339,198_339,198_339_2,R_FFC,R_LO3,Visual2,Visual2,R_FFC-R_LO3,Visual2-Visual2,190_326_2,FALSE,32.01097107,0.095551986
4077,198,339,198_339,198_339_3,R_FFC,R_LO3,Visual2,Visual2,R_FFC-R_LO3,Visual2-Visual2,190_326_3,FALSE,37.51797104,0.086988098
4078,198,339,198_339,198_339_4,R_FFC,R_LO3,Visual2,Visual2,R_FFC-R_LO3,Visual2-Visual2,190_326_4,FALSE,48.3569603,0.083567451
4079,198,352,198_352,198_352_1,R_FFC,R_TGv,Visual2,Language,R_FFC-R_TGv,Language-Visual2,190_338_1,FALSE,54.6638031,0.066506685
4080,199,323,199_323,199_323_1,R_V3B,R_PGp,Visual2,Dorsal-Attention,R_V3B-R_PGp,Dorsal-Attention-Visual2,191_311_1,FALSE,19.70425606,0.257692499
4081,199,323,199_323,199_323_2,R_V3B,R_PGp,Visual2,Dorsal-Attention,R_V3B-R_PGp,Dorsal-Attention-Visual2,191_311_2,FALSE,21.09523582,0.25930962
4082,199,338,199_338,199_338_1,R_V3B,R_V3CD,Visual2,Visual2,R_V3B-R_V3CD,Visual2-Visual2,191_325_1,FALSE,13.88682365,0.413083657
4083,199,338,199_338,199_338_2,R_V3B,R_V3CD,Visual2,Visual2,R_V3B-R_V3CD,Visual2-Visual2,191_325_2,FALSE,17.83583069,0.30545132
4084,199,338,199_338,199_338_3,R_V3B,R_V3CD,Visual2,Visual2,R_V3B-R_V3CD,Visual2-Visual2,191_325_3,FALSE,17.58391762,0.278863396
4085,199,339,199_339,199_339_1,R_V3B,R_LO3,Visual2,Visual2,R_V3B-R_LO3,Visual2-Visual2,191_326_1,FALSE,28.89477158,0.149086489
4086,200,201,200_201,200_201_1,R_LO1,R_LO2,Visual2,Visual2,R_LO1-R_LO2,Visual2-Visual2,192_193_1,FALSE,12.49235344,0.370996224
4087,200,201,200_201,200_201_2,R_LO1,R_LO2,Visual2,Visual2,R_LO1-R_LO2,Visual2-Visual2,192_193_2,FALSE,15.57295418,0.260843996
4088,200,187,200_187,200_187_1,R_LO1,R_V8,Visual2,Visual2,R_LO1-R_V8,Visual2-Visual2,192_194_1,FALSE,16.49858856,0.227361442
4089,200,187,200_187,200_187_2,R_LO1,R_V8,Visual2,Visual2,R_LO1-R_V8,Visual2-Visual2,192_194_2,FALSE,23.85527039,0.111619264
4090,200,336,200_336,200_336_1,R_LO1,R_V4t,Visual2,Visual2,R_LO1-R_V4t,Visual2-Visual2,192_323_1,FALSE,12.79830265,0.246153229
4091,200,338,200_338,200_338_1,R_LO1,R_V3CD,Visual2,Visual2,R_LO1-R_V3CD,Visual2-Visual2,192_325_1,FALSE,14.64196777,0.32824267
4092,200,338,200_338,200_338_2,R_LO1,R_V3CD,Visual2,Visual2,R_LO1-R_V3CD,Visual2-Visual2,192_325_2,FALSE,17.17875099,0.269740373
4093,201,187,201_187,201_187_1,R_LO2,R_V8,Visual2,Visual2,R_LO2-R_V8,Visual2-Visual2,193_194_2,FALSE,30.8797245,0.117656703
4094,201,187,201_187,201_187_2,R_LO2,R_V8,Visual2,Visual2,R_LO2-R_V8,Visual2-Visual2,193_194_1,FALSE,11.64106369,0.273062197
4095,201,187,201_187,201_187_3,R_LO2,R_V8,Visual2,Visual2,R_LO2-R_V8,Visual2-Visual2,193_194_3,FALSE,9.766879082,0.366944653
4096,201,187,201_187,201_187_4,R_LO2,R_V8,Visual2,Visual2,R_LO2-R_V8,Visual2-Visual2,193_194_4,FALSE,11.51025009,0.322408334
4097,201,318,201_318,201_318_1,R_LO2,R_PH,Visual2,Visual2,R_LO2-R_PH,Visual2-Visual2,193_306_1,FALSE,16.41057777,0.220222501
4098,201,318,201_318,201_318_2,R_LO2,R_PH,Visual2,Visual2,R_LO2-R_PH,Visual2-Visual2,193_306_2,FALSE,17.50492287,0.225325757
4099,201,336,201_336,201_336_1,R_LO2,R_V4t,Visual2,Visual2,R_LO2-R_V4t,Visual2-Visual2,193_323_1,FALSE,11.52061176,0.273759035
4100,201,336,201_336,201_336_2,R_LO2,R_V4t,Visual2,Visual2,R_LO2-R_V4t,Visual2-Visual2,193_323_2,FALSE,10.93060684,0.282642524
4101,201,338,201_338,201_338_1,R_LO2,R_V3CD,Visual2,Visual2,R_LO2-R_V3CD,Visual2-Visual2,193_325_1,FALSE,28.26418686,0.137185691
4102,201,338,201_338,201_338_2,R_LO2,R_V3CD,Visual2,Visual2,R_LO2-R_V3CD,Visual2-Visual2,193_325_2,FALSE,22.19521713,0.179840618
4103,187,318,187_318,187_318_1,R_V8,R_PH,Visual2,Visual2,R_V8-R_PH,Visual2-Visual2,194_306_1,FALSE,15.95224953,0.182694695
4104,187,318,187_318,187_318_2,R_V8,R_PH,Visual2,Visual2,R_V8-R_PH,Visual2-Visual2,194_306_2,FALSE,18.15338326,0.189062755
4105,187,333,187_333,187_333_1,R_V8,R_VMV1,Visual2,Visual2,R_V8-R_VMV1,Visual2-Visual2,194_321_1,FALSE,27.71724129,0.141891341
